web_scraper_order,web_scraper_start_url,image_link,address,price,type shoes
"1765137132-573","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365755_uploaded_image1_1749419366.jpg","Dakar, Sénégal","30 000CFA","Baskets Louis Vuitton"
"1765137132-574","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365735_uploaded_image1_1749418626.jpg","Dakar, Sénégal","22 000CFA","Baskets AF1 / The Nord Face"
"1765137132-575","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365739_uploaded_image1_1749418736.jpg","Dakar, Sénégal","20 000CFA","Baskets Air Jordan 1"
"1765137132-576","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365729_uploaded_image1_1749418455.jpg","Dakar, Sénégal","35 000CFA","Baskets Timberland"
"1765137132-577","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365715_uploaded_image1_1749417986.jpg","Dakar, Sénégal","20 000CFA","Baskets Adidas Super Star"
"1765137132-578","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365721_uploaded_image1_1749418247.jpg","Dakar, Sénégal","25 000CFA","Baskets Louis Vuitton"
"1765137132-579","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365720_uploaded_image1_1749418139.jpg","Dakar, Sénégal","27 000CFA","Baskets Nike P6000"
"1765137132-580","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365707_uploaded_image1_1749417627.jpg","Dakar, Sénégal","25 000CFA","Baskets Nike Zoomx"
"1765137132-581","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365709_uploaded_image1_1749417739.jpg","Dakar, Sénégal","25 000CFA","Baskets Jordan One Low"
"1765137132-582","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365710_uploaded_image1_1749417808.jpg","Dakar, Sénégal","20 000CFA","Baskets Jordan One"
"1765137132-583","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365713_uploaded_image1_1749417889.jpg","Dakar, Sénégal","25 000CFA","Baskets Jordan 12"
"1765137132-584","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365706_uploaded_image1_1749417541.jpg","Dakar, Sénégal","20 000CFA","Baskets Jordan 3"
"1765137132-585","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5403273_uploaded_image1_1751493058.jpg","Sacré-Coeur, Dakar, Sénégal","12 000CFA","Sandales orthopédiques"
"1765137132-586","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365693_uploaded_image1_1749417266.jpg","Dakar, Sénégal","27 000CFA","Baskets New Balance Fuel Cell"
"1765137132-587","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365698_uploaded_image1_1749417367.jpg","Dakar, Sénégal","20 000CFA","Baskets Adidas Samba"
"1765137132-588","https://sn.coinafrique.com/categorie/chaussures-homme?page=4","https://images.coinafrique.com/thumb_5365687_uploaded_image1_1749417092.jpg","Dakar, Sénégal","27 000CFA","Baskets New Balance Fuel Cell"
"1765137136-589","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5573580_uploaded_image1_1760450227.jpg","Mbao, Dakar, Sénégal","13 000CFA","Baskets Nike Airzoom 95"
"1765137136-590","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5528770_uploaded_image1_1758046694.jpg","Fass, Dakar, Sénégal","20 000CFA","Chaussures Jordan"
"1765137136-591","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5571662_uploaded_image1_1760359156.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures de ville"
"1765137136-592","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5566807_uploaded_image1_1760037954.jpg","Grand Yoff, Dakar, Sénégal","13 000CFA","Sandales homme"
"1765137136-593","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5565350_uploaded_image1_1759967990.jpg","Colobane, Dakar, Sénégal","25 000CFA","Chaussures Nike"
"1765137136-594","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5561080_uploaded_image1_1759759275.jpg","Diamalaye 1, Dakar, Sénégal","15 000CFA","Chaussures  homme"
"1765137136-595","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5559847_uploaded_image1_1759687278.jpg","Louga, Sénégal","13 000CFA","Chaussures homme"
"1765137136-596","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5559514_uploaded_image1_1759668700.jpg","Colobane, Dakar, Sénégal","18 000CFA","Baskets Air Max"
"1765137136-597","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5559505_uploaded_image1_1759668412.jpg","Colobane, Dakar, Sénégal","15 000CFA","Chaussures de ville"
"1765137136-598","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5559079_uploaded_image1_1759624285.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Mocassins homme"
"1765137136-599","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5513844_uploaded_image1_1757287356.jpg","Fass, Dakar, Sénégal","25 000CFA","Chaussures blanc"
"1765137136-600","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5513842_uploaded_image1_1757287086.jpg","Fass, Dakar, Sénégal","20 000CFA","Chayssures pour homme"
"1765137136-601","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5513838_uploaded_image1_1757286788.jpg","Fass, Dakar, Sénégal","25 000CFA","Chaussures  homme"
"1765137136-602","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5558712_uploaded_image1_1759598702.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Baskets Jordan 6"
"1765137136-603","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5558696_uploaded_image1_1759598221.jpg","Parcelle Assainies, Dakar, Sénégal","12 000CFA","Baskets Jordan One"
"1765137136-604","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5558529_uploaded_image1_1759590627.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Chaussures orthopédique"
"1765137136-605","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5556927_uploaded_image1_1759498840.jpg","Mariste, Dakar, Sénégal","5 500CFA","Mocassins homme"
"1765137136-606","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5554883_uploaded_image1_1759415597.jpg","Dakar, Sénégal","28 000CFA","Baskets Dior B30"
"1765137136-607","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5554876_uploaded_image1_1759415424.jpg","Dakar, Sénégal","30 000CFA","Baskets Asics Gel Kayano 14"
"1765137136-608","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5554871_uploaded_image1_1759415315.jpg","Dakar, Sénégal","32 000CFA","Baskets Asics Gel NYC"
"1765137136-609","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5554870_uploaded_image1_1759415237.jpg","Dakar, Sénégal","30 000CFA","Baskets Asics Gel NYC"
"1765137136-610","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5554868_uploaded_image1_1759415164.jpg","Dakar, Sénégal","30 000CFA","Baskets Asics Gel NYC"
"1765137136-611","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5551865_uploaded_image1_1759302097.jpg","Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137136-612","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5551864_uploaded_image1_1759301970.jpg","Dakar, Sénégal","35 000CFA","Chaussures homme"
"1765137136-613","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5551853_uploaded_image1_1759301401.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Chaussures homme"
"1765137136-614","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5550248_uploaded_image1_1759234219.jpg","Grand Yoff, Dakar, Sénégal","13 000CFA","Sandale orthopédique"
"1765137136-615","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5545276_uploaded_image1_1758911052.jpg","Dakar, Sénégal","Prix sur demande","Baskets Asics Gel"
"1765137136-616","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5545274_uploaded_image1_1758910936.jpg","Dakar, Sénégal","Prix sur demande","Baskets Asics Gel"
"1765137136-617","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5543799_uploaded_image1_1758831160.jpg","Dakar, Sénégal","14 900CFA","Baskets New Balance"
"1765137136-618","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5543797_uploaded_image1_1758831062.jpg","Dakar, Sénégal","24 900CFA","Chaussures New balance"
"1765137136-619","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5543795_uploaded_image1_1758830884.jpg","Dakar, Sénégal","14 900CFA","Baskets New Balance"
"1765137136-620","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5543793_uploaded_image1_1758830755.jpg","Dakar, Sénégal","24 900CFA","Chaussures New balance"
"1765137136-621","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5543755_uploaded_image1_1758829018.jpg","Sacré-Coeur, Dakar, Sénégal","20 000CFA","Chaussures Air max"
"1765137136-622","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5541013_uploaded_image1_1758702097.jpg","Sacré-Coeur, Dakar, Sénégal","18 500CFA","Chaussures Nike"
"1765137136-623","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5540996_uploaded_image1_1758700997.jpg","Sicap Liberté, Dakar, Sénégal","18 500CFA","Crampons Nike"
"1765137136-624","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5540359_uploaded_image1_1758658704.jpg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137136-625","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5540358_uploaded_image1_1758658630.jpg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Chaussures homme"
"1765137136-626","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5536826_uploaded_image1_1758483459.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","Claquettes homme"
"1765137136-627","https://sn.coinafrique.com/categorie/chaussures-homme?page=3","https://images.coinafrique.com/thumb_5534539_uploaded_image1_1758318499.jpg","Guediawaye, Dakar, Sénégal","14 000CFA","Chaussures homme"
