web_scraper_order,web_scraper_start_url,image_link,address,price,type habits
"1765137870-130","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_5012650_uploaded_image1_1729966550.jpg","Almadies, Dakar, Sénégal","Prix sur demande","Ensemble homme"
"1765137870-131","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4967156_uploaded_image1_1727620453.jpg","Colobane, Dakar, Sénégal","15 000CFA","Liquette"
"1765137870-132","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961445_uploaded_image1_1727269041.jpg","Colobane, Dakar, Sénégal","5 000CFA","T-shirt"
"1765137870-133","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961432_uploaded_image1_1727268622.jpg","Colobane, Dakar, Sénégal","4 000CFA","Casquette homme"
"1765137870-134","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961438_uploaded_image1_1727268883.jpg","Colobane, Dakar, Sénégal","7 000CFA","T-shirt homme"
"1765137870-135","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961420_uploaded_image1_1727268297.jpg","Colobane, Dakar, Sénégal","12 000CFA","Ensemble homme"
"1765137870-136","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961416_uploaded_image1_1727268241.jpg","Colobane, Dakar, Sénégal","12 000CFA","Ensemble homme turquie"
"1765137870-137","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961371_uploaded_image1_1727266653.jpg","Colobane, Dakar, Sénégal","7 000CFA","Ensemble homme adulte a 15ans"
"1765137870-138","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961359_uploaded_image1_1727266345.jpg","Colobane, Dakar, Sénégal","4 000CFA","Polo Lacoste pour enfant"
"1765137870-139","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961329_uploaded_image1_1727265707.jpg","Colobane, Dakar, Sénégal","5 000CFA","Pantalon"
"1765137870-140","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961339_uploaded_image1_1727265839.jpg","Colobane, Dakar, Sénégal","5 000CFA","Ensemble homme"
"1765137870-141","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961347_uploaded_image1_1727266023.jpg","Colobane, Dakar, Sénégal","5 500CFA","Ensemble homme"
"1765137870-142","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961354_uploaded_image1_1727266098.jpg","Colobane, Dakar, Sénégal","5 000CFA","Ensemble homme"
"1765137870-143","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4961324_uploaded_image1_1727265600.jpg","Colobane, Dakar, Sénégal","4 000CFA","Pantalon"
"1765137870-144","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_5005072_uploaded_image1_1729552152.jpg","Keur Massar, Sénégal","2 000CFA","T-shirts"
"1765137870-145","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4960439_uploaded_image1_1727215770.jpg","Dakar, Sénégal","7 000CFA","Pantalons homme"
"1765137870-146","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4960438_uploaded_image1_1727215689.jpg","Dakar, Sénégal","5 000CFA","Vêtements homme"
"1765137870-147","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4960433_uploaded_image1_1727215491.jpg","Thies, Sénégal","5 000CFA","T-shirts en coton"
"1765137870-148","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4997731_uploaded_image1_1729118095.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Ensemble pour homme"
"1765137870-149","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4997728_uploaded_image1_1729117994.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Ensemble Kaki Lacoste"
"1765137870-150","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4997542_uploaded_image2_1729108754.jpeg","Grand Dakar, Dakar, Sénégal","35 000CFA","Ensemble Adidas"
"1765137870-151","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4994460_uploaded_image1_1728984578.jpg","Fass, Dakar, Sénégal","7 000CFA","Vêtements homme"
"1765137870-152","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4991870_uploaded_image1_1728850097.jpg","Dakar, Sénégal","Prix sur demande","Ensemble homme"
"1765137870-153","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4990863_uploaded_image1_1728778002.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Ensemble jogging homme"
"1765137870-154","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4990862_uploaded_image1_1728777940.jpg","Guediawaye, Dakar, Sénégal","Prix sur demande","Ensemble jogging homme"
"1765137870-155","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4987957_uploaded_image1_1728624109.jpg","Dakar Plateau, Dakar, Sénégal","7 500CFA","Abaya marocaine"
"1765137870-156","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4987767_uploaded_image1_1728602707.jpg","Dakar, Sénégal","13 000CFA","Complet homme"
"1765137870-157","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4985177_uploaded_image1_1728490366.jpg","Thies, Sénégal","5 000CFA","Ensemble d'art"
"1765137870-158","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4985171_uploaded_image1_1728490161.jpg","Thies, Sénégal","5 000CFA","Ensemble homme"
"1765137870-159","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4983392_uploaded_image1_1728406853.jpg","Grand Dakar, Dakar, Sénégal","15 000CFA","T-shirts"
"1765137870-160","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4981707_uploaded_image1_1728330503.jpg","Patte d'oie, Dakar, Sénégal","14 000CFA","Vestes d'hiver imperméables en nylon"
"1765137870-161","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4980672_uploaded_image1_1728290459.jpg","Keur Massar, Sénégal","7 000CFA","Pantalon jonguine"
"1765137870-162","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4973499_uploaded_image1_1727897366.jpg","Dakar, Sénégal","5 000CFA","T-shirts"
"1765137870-163","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4932581_uploaded_image2_1725710913.jpeg","Dakar Plateau, Dakar, Sénégal","Prix sur demande","Abaya homme"
"1765137870-164","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4927319_uploaded_image1_1725459480.jpg","Colobane, Dakar, Sénégal","3 000CFA","Ensemble caleçon et sous vêtements"
"1765137870-165","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4925578_uploaded_image1_1725384528.jpg","Colobane, Dakar, Sénégal","4 000CFA","Short"
"1765137870-166","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4968714_uploaded_image1_1727707756.jpg","Guediawaye, Dakar, Sénégal","8 000CFA","chemise lin"
"1765137870-167","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4968391_uploaded_image1_1727697449.jpg","Dieuppeul-Derklé, Dakar, Sénégal","35 000CFA","Costumes et tenues africaines"
"1765137870-168","https://sn.coinafrique.com/categorie/vetements-homme?page=9","https://images.coinafrique.com/thumb_4968329_uploaded_image1_1727695624.jpg","Guediawaye, Dakar, Sénégal","10 000CFA","kimono homme"
"1765137874-169","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5066572_uploaded_image1_1732835951.jpg","Colobane, Dakar, Sénégal","15 000CFA","Vetements homme"
"1765137874-170","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5107087_uploaded_image2_1735155580.jpeg","Guediawaye, Dakar, Sénégal","6 000CFA","Pull homme"
"1765137874-171","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5107078_uploaded_image1_1735154997.jpg","Guediawaye, Dakar, Sénégal","8 500CFA","Pull-over à capuche"
"1765137874-172","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5106791_uploaded_image1_1735135673.jpg","Dakar, Sénégal","7 000CFA","Pulls over"
"1765137874-173","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5064576_uploaded_image1_1732729231.jpg","Fass, Dakar, Sénégal","15 000CFA","Vetements homme"
"1765137874-174","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5063976_uploaded_image1_1732703634.jpg","Fass, Dakar, Sénégal","Prix sur demande","Vêtements homme"
"1765137874-175","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5103711_uploaded_image1_1734928985.jpg","Dakar Plateau, Dakar, Sénégal","7 000CFA","Pantalons kaki"
"1765137874-176","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5102794_uploaded_image1_1734858570.jpg","Grand Yoff, Dakar, Sénégal","12 000CFA","Chemises africaine pour homme"
"1765137874-177","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5059323_uploaded_image1_1732454589.jpg","Colobane, Dakar, Sénégal","12 000CFA","Madras chemise"
"1765137874-178","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5102016_uploaded_image1_1734786693.jpg","Dakar, Sénégal","11 000CFA","Jellaba homme"
"1765137874-179","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5101532_uploaded_image1_1734746874.jpg","Parcelle Assainies, Dakar, Sénégal","15 000CFA","12 gens calisson"
"1765137874-180","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5101531_uploaded_image1_1734746760.jpg","Parcelle Assainies, Dakar, Sénégal","8 900CFA","Liquette bombos og"
"1765137874-181","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5101530_uploaded_image1_1734746678.jpg","Parcelle Assainies, Dakar, Sénégal","16 900CFA","Ensemble pull"
"1765137874-182","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5101529_uploaded_image1_1734746594.jpg","Parcelle Assainies, Dakar, Sénégal","8 900CFA","Pull capison coton"
"1765137874-183","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5101528_uploaded_image1_1734746493.jpg","Parcelle Assainies, Dakar, Sénégal","16 900CFA","Ensemble pull  coton"
"1765137874-184","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5100696_uploaded_image1_1734700994.jpg","Dakar, Sénégal","8 000CFA","Blouson en coton"
"1765137874-185","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5054605_uploaded_image1_1732183413.jpg","Fass, Dakar, Sénégal","10 000CFA","Chemise homme"
"1765137874-186","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5054595_uploaded_image1_1732183262.jpg","Fass, Dakar, Sénégal","8 500CFA","Chemise homme"
"1765137874-187","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5054589_uploaded_image1_1732183096.jpg","Fass, Dakar, Sénégal","9 000CFA","Chemise  homme"
"1765137874-188","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5054125_uploaded_image1_1732145023.jpg","Fass, Dakar, Sénégal","8 500CFA","Lacoste  coton"
"1765137874-189","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5053060_uploaded_image1_1732104559.jpg","Fass, Dakar, Sénégal","10 000CFA","Chemise longues manches"
"1765137874-190","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5053062_uploaded_image1_1732104635.jpg","Fass, Dakar, Sénégal","9 000CFA","Chemise homme"
"1765137874-191","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5095650_uploaded_image1_1734430886.jpg","Dakar Plateau, Dakar, Sénégal","12 500CFA","Ensemble"
"1765137874-192","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5095646_uploaded_image1_1734430818.jpg","Dakar Plateau, Dakar, Sénégal","15 000CFA","Ensemble Lins"
"1765137874-193","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5052780_uploaded_image1_1732093902.jpg","Fass, Dakar, Sénégal","10 000CFA","Chemise EL hadji - Djallabe"
"1765137874-194","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5092914_uploaded_image1_1734276390.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Ensemble homme"
"1765137874-195","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5092912_uploaded_image1_1734276304.jpg","Dakar Plateau, Dakar, Sénégal","25 000CFA","Ensemble homme"
"1765137874-196","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5092529_uploaded_image1_1734245850.jpg","Mariste, Dakar, Sénégal","10 000CFA","Chemise homme"
"1765137874-197","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5048722_uploaded_image1_1731877991.jpg","Fass, Dakar, Sénégal","13 500CFA","Ensemble  blouson homme"
"1765137874-198","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5048700_uploaded_image1_1731877499.jpg","Fass, Dakar, Sénégal","22 500CFA","Ensemble  femme"
"1765137874-199","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5091639_uploaded_image1_1734177011.jpg","Patte d'oie, Dakar, Sénégal","Prix sur demande","Pull longues manches"
"1765137874-200","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5047569_uploaded_image1_1731788362.jpg","Fass, Dakar, Sénégal","10 000CFA","Ensemble  homme"
"1765137874-201","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5047553_uploaded_image1_1731787389.jpg","Fass, Dakar, Sénégal","10 000CFA","Vêtements homme"
"1765137874-202","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5090756_uploaded_image1_1734113501.jpg","Dakar, Sénégal","10 000CFA","Blouson homme en coton"
"1765137874-203","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5090255_uploaded_image1_1734092997.jpg","Damel, Dakar, Sénégal","10 000CFA","Chemise classe pour homme"
"1765137874-204","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5090250_uploaded_image1_1734092879.jpg","Damel, Dakar, Sénégal","8 000CFA","Jeans Carho homme"
"1765137874-205","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5046290_uploaded_image1_1731706762.jpg","Colobane, Dakar, Sénégal","12 000CFA","Blouson homme"
"1765137874-206","https://sn.coinafrique.com/categorie/vetements-homme?page=8","https://images.coinafrique.com/thumb_5087584_uploaded_image1_1733950687.jpg","Colobane, Dakar, Sénégal","500CFA","Pull homme"
